"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP10D",217.983285632881,-0.658876042258404,0.238399204449745,-2.7637510107434,0.00571411237156218,0.037203786370536
"RPL21P52",0.711649122400795,2.88973500821363,3.56963767014828,0.809531743902062,0.418209351254336,NA
"CORIN",3.78416616298868,-1.43339159062911,1.47216354849697,-0.973663280885173,0.330223754775995,NA
"LOC105374444",0,NA,NA,NA,NA,NA
"LOC105374443",0,NA,NA,NA,NA,NA
"MIR8053",0,NA,NA,NA,NA,NA
"RPL15P7",2.53486495146832,2.62401738163571,2.13599305837486,1.22847654927875,0.219268127332867,NA
"LOC101927179",0,NA,NA,NA,NA,NA
"NFXL1",375.446126401547,-0.204164478212508,0.199535333385201,-1.02319962459165,0.306213470401149,0.519236055478269
"LOC101927157",0.858009055957074,0.559021129418127,3.36245143934962,0.166254038014079,0.867957034933759,NA
"CNGA1",20.4644111855616,0.831868760102221,0.665940260686316,1.24916424071567,0.211605008165482,0.41288344695277
"NIPAL1",871.23467728562,-0.332392635592973,0.180637088622259,-1.84011289225359,0.0657516649186444,0.197888745743101
"TXK",65.3964917059243,0.00199921233415564,0.352471244487631,0.00567198704978555,0.995474433369579,0.997688615581674
"TEC",44.5833649699978,-0.365666959443384,0.429643412765571,-0.851094066797448,0.394717101042284,0.611917657263318
"LOC105374445",1.61350549083995,0.405992382956771,2.40834310217747,0.168577468297478,0.866129004583964,NA
"SLAIN2",1510.62874953203,-0.188398658645771,0.149350656058812,-1.26145183166509,0.20714610404012,0.408330109679314
"LOC107986278",4.61265095034781,0.773870495700357,1.5125859116811,0.511620853879482,0.608916387602355,NA
"SLC10A4",16.908552929782,0.415556884390323,0.655921901705293,0.633546285479935,0.526376965168808,0.724590186806584
"ZAR 1.00",2.12823610931706,1.03225529313532,2.16421857021588,0.476964437576354,0.633387445375672,NA
"FRYL",662.019702241014,-1.20394740458846,0.252165008133082,-4.77444278848186,1.80205501874386e-06,0.00014599567903207
"OCIAD1",3572.94425142248,0.0581779813724716,0.128741711604104,0.451896907751048,0.651343252221629,0.8118363961994
"OCIAD1-AS1",4.60013196388127,1.52546678159585,1.53444414112272,0.994149438688397,0.320150119366735,NA
"OCIAD2",1.31715064612819,1.455020928778,2.41327561313045,0.602923644883883,0.546559485444837,NA
"CWH43",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"TPI1P4",0,NA,NA,NA,NA,NA
"LOC101927209",0,NA,NA,NA,NA,NA
"LOC100419003",0,NA,NA,NA,NA,NA
"SNX18P23",0,NA,NA,NA,NA,NA
"LOC107986214",0,NA,NA,NA,NA,NA
"SNX18P25",0,NA,NA,NA,NA,NA
"DCUN1D4",777.087876724572,-0.519469903495484,0.173200907815388,-2.99923314518177,0.00270660105587103,0.0221433060182287
"LRRC66",7.74926748349568,-0.731753308415643,1.12966737933236,-0.647759970592507,0.517140209461345,NA
"SGCB",542.019788614314,0.0183922184564841,0.173832000860521,0.105804560526468,0.915737418326717,0.962555047750952
"LINC02480",0,NA,NA,NA,NA,NA
"SPATA18",0.333750389663713,-1.93861922496395,4.04148650728414,-0.479679746912405,0.631455131312226,NA
"LOC107986279",0,NA,NA,NA,NA,NA
"LOC112268466",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"USP46",865.055281111366,-0.325085212507123,0.162705077581908,-1.99800287328753,0.0457163486170523,0.155021862686059
"USP46-DT",58.5181841890454,-0.0552049468737287,0.387558061347948,-0.142443035971753,0.886730071140153,0.948760470213268
"DANCR",2330.87688537449,0.321795230359234,0.142046690755165,2.26541870597948,0.0234869975011213,0.0985015403375423
"MIR4449",0.522005943608544,2.44482147353977,3.98833958300722,0.612992304856943,0.539881427879524,NA
"SNORA26",6.05159001527025,1.54174848613286,1.12696104765353,1.36805836310223,0.171293808295534,NA
"ERVMER34-1",1587.45389445294,-0.014376324421225,0.149614538079985,-0.096089087368898,0.923449818219887,0.966257042409918
"LOC107986281",44.2757751489582,-0.147173368993395,0.441822955449364,-0.333104849302611,0.739055139011266,0.866131708773231
"LINC01618",0,NA,NA,NA,NA,NA
"RASL11B",173.822476308491,0.374188583642197,0.283909996265328,1.31798312339978,0.18750929751773,0.384462351432555
"SCFD2",384.980633116052,-0.287502172210476,0.194669409805697,-1.47687390893843,0.139709440008891,0.319640526156809
"LOC101928658",8.32244489701884,0.0557846912554299,1.15481773390775,0.0483060569797987,0.961472327419309,NA
"LOC105377654",0.664725529632588,2.80089384191578,3.97066960463687,0.705395845236015,0.480563928872385,NA
"FIP1L1",1361.89649403165,-0.396039797528223,0.175185414218598,-2.26068933475272,0.0237785013701107,0.0994120442218185
"LNX1",57.2955288547807,-0.469850937763949,0.396546909736917,-1.18485588016728,0.236074434106392,0.441455115673177
"LNX1-AS1",0,NA,NA,NA,NA,NA
"LOC101928879",0.348136214488846,-1.99149877754263,4.03671618771286,-0.493346246041385,0.621767956964487,NA
"LNX1-AS2",0,NA,NA,NA,NA,NA
"LOC100506444",0,NA,NA,NA,NA,NA
"LOC100129728",0,NA,NA,NA,NA,NA
"RPL21P44",5.2244301163604,5.78458219772066,1.72189416779219,3.35942957814744,0.000781035544951538,NA
"CHIC2",1003.10171091489,0.163581547190889,0.15118641577949,1.08198574817382,0.279258860726834,0.490281340584958
"MORF4L2P1",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"GSX2",0.631793889814175,2.72858275830184,3.73347116478094,0.730843399579849,0.464874811273726,NA
"PDGFRA",299.621555956779,-0.910944649860423,0.19688171735019,-4.62686257576747,3.71246668961445e-06,0.000239838149758368
"LINC02283",0,NA,NA,NA,NA,NA
"LINC02260",3.12487625738283,-1.80870558265527,1.76874473056681,-1.02259277520259,0.306500426996037,NA
"KIT",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"LOC105377657",0.584870297045969,2.62826698929174,3.84680009643545,0.683234616669361,0.494458601881804,NA
"LINC02358",0,NA,NA,NA,NA,NA
"RPL38P3",0,NA,NA,NA,NA,NA
"KDR",1.51609531185803,3.99586703141383,2.66944607429008,1.49688996151627,0.134421892680829,NA
"LRRC34P2",0,NA,NA,NA,NA,NA
"SRD5A3",773.403081912081,0.0795645645801295,0.168839538999284,0.471243673441131,0.63746673413307,0.803672474756439
"FCF1P8",1.26500358722972,2.53777314769514,2.709118018656,0.93675252617977,0.348885870442566,NA
"SRD5A3-AS1",0.84122252538145,1.83770794350553,3.41798177977363,0.537658788698178,0.590812635611304,NA
"LOC105377659",1.01108024739868,3.40046515112546,3.11340544581929,1.09220119586148,0.274744676982218,NA
"TMEM165",2032.16530070692,-0.183526149385664,0.155377922161807,-1.18115976087352,0.237539263165949,0.442925911461961
"CLOCK",893.151858177054,-0.283110320111313,0.204171541413558,-1.38662968477992,0.16555471173727,0.356361162245934
"PDCL2",0,NA,NA,NA,NA,NA
"NMU",15.5649371432952,0.0973837078610873,0.71943930108268,0.135360561640899,0.892326804344613,0.951456485608035
"LOC105377660",0,NA,NA,NA,NA,NA
"EXOC1L",1.16974059409194,3.62775991481054,2.92533269499524,1.24011874649917,0.214931476073369,NA
"LOC105377661",0,NA,NA,NA,NA,NA
"EXOC1",450.803234311388,-0.48928886700576,0.182368258804883,-2.68297164326855,0.00729711773450013,0.0446587180909302
"LOC105377663",15.3285253918178,-0.275532097315235,0.705359343408264,-0.390626564871001,0.696073286804443,0.840266303368637
"CEP135",386.20580831119,0.00452710384018323,0.239184786763911,0.0189272231793393,0.98489916247183,0.993465833512979
"CRACD",78.6161475207412,-0.455685058409348,0.375510885430819,-1.21350692107513,0.22493606986865,0.429360903615809
"RNA5SP161",0,NA,NA,NA,NA,NA
"LOC101928760",0.711649122400795,2.88973500821363,3.56963767014828,0.809531743902062,0.418209351254336,NA
"LOC105377664",1.4702218375698,3.93412728539321,2.73690675674483,1.43743562899903,0.150594251133272,NA
"AASDH",234.865705844697,-0.242616100441569,0.229406525410264,-1.05758151389844,0.290246274064512,0.501928136111562
"RPL7AP31",1.42363575116903,1.71457099817222,2.55116929851294,0.6720726057544,0.501537475218661,NA
"PPAT",2114.93904060812,-0.591995498065488,0.179016678545468,-3.30692929215044,0.000943246977824168,0.01058980202519
"LOC100506514",3.11986547739119,-0.236499685309427,1.7124707481007,-0.138104365036149,0.89015793603631,NA
"PAICS",11930.3098219685,-0.102267684822436,0.122971668867941,-0.831636146470947,0.405614352741768,0.622246460480411
"SRP72",6944.25945716609,0.32362903205316,0.180810126160978,1.78988333742452,0.0734726680568615,0.213247162826538
"ARL 9.00",7.33937096952548,1.52833038284203,1.18868728240072,1.28572956526914,0.198537459246924,NA
"LOC105377665",0,NA,NA,NA,NA,NA
"THEGL",0,NA,NA,NA,NA,NA
"GLDCP1",5.01787943337997,-0.32863754000839,1.20028639920223,-0.273799270096553,0.784238884571743,NA
"HOPX",0,NA,NA,NA,NA,NA
"LOC105377666",0,NA,NA,NA,NA,NA
"CHAER1",0,NA,NA,NA,NA,NA
"RPL17P20",0,NA,NA,NA,NA,NA
"LOC285453",0,NA,NA,NA,NA,NA
"RN7SL492P",0,NA,NA,NA,NA,NA
"LOC105377668",0,NA,NA,NA,NA,NA
"RN7SL357P",0,NA,NA,NA,NA,NA
"SPINK2",2.23715895768529,0.255648481968752,1.78049252894251,0.143583013022015,0.885829755294329,NA
"REST",1704.10489298682,0.693584637833728,0.487807641831287,1.42184045176072,0.155072573377405,0.341683024598865
"NOA1",1044.96956802279,-0.0285140451698339,0.160879920859085,-0.177238060645302,0.859321400815401,0.934516699711306
"POLR2B",2455.11724512316,-0.650667349952821,0.186818035755355,-3.48289364740401,0.000496025376623118,0.00678399760582755
"IGFBP7",102.469655031221,-0.151189555534694,0.370789155603223,-0.407750747965456,0.683456675982424,0.832114091675996
"UBE2CP3",0.174068107244423,-1.08368802911829,4.0804728567969,-0.265579031438275,0.790563436306347,NA
"IGFBP7-AS1",0,NA,NA,NA,NA,NA
"LOC107986283",0,NA,NA,NA,NA,NA
"LINC02380",0,NA,NA,NA,NA,NA
"LOC105377670",0,NA,NA,NA,NA,NA
"SRIP1",0,NA,NA,NA,NA,NA
"LINC02494",0,NA,NA,NA,NA,NA
"LOC107986228",0,NA,NA,NA,NA,NA
"LOC105377672",0,NA,NA,NA,NA,NA
"LOC105377246",0,NA,NA,NA,NA,NA
"LINC02429",0,NA,NA,NA,NA,NA
"LINC02619",0,NA,NA,NA,NA,NA
"LINC02496",0,NA,NA,NA,NA,NA
"MIR548AG1",0,NA,NA,NA,NA,NA
"LINC02271",0,NA,NA,NA,NA,NA
"ADGRL3",2.06450665804224,0.00880641402060043,2.02143741731791,0.0043565108398384,0.996524018257144,NA
"RPS12P9",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"ADGRL3-AS1",0,NA,NA,NA,NA,NA
"RPS15AP17",8.31213425316976,3.48798040237242,1.21562527103974,2.86928915140857,0.0041139551848025,NA
"LOC101927145",0,NA,NA,NA,NA,NA
"LOC100131441",0,NA,NA,NA,NA,NA
"HMGN1P11",0,NA,NA,NA,NA,NA
"EXOC5P1",0.667500779327426,-2.93569317339815,3.97483528051838,-0.738569768610711,0.460168287194281,NA
"LARP1BP1",0,NA,NA,NA,NA,NA
"LOC105377253",0,NA,NA,NA,NA,NA
"LOC105377254",0,NA,NA,NA,NA,NA
"TECRL",0,NA,NA,NA,NA,NA
"DPP3P1",0,NA,NA,NA,NA,NA
"RPS6P5",0,NA,NA,NA,NA,NA
"LOC107986284",0,NA,NA,NA,NA,NA
"LOC105377255",0,NA,NA,NA,NA,NA
"LINC02232",0,NA,NA,NA,NA,NA
"LOC112268475",0,NA,NA,NA,NA,NA
"LINC02835",0,NA,NA,NA,NA,NA
"EPHA5",0.510247385412575,-2.54651849039777,3.99567694461191,-0.637318413299577,0.523917459433431,NA
"RPL6P10",90.2553201197909,0.823168273325522,0.380744149261719,2.16199848355302,0.0306182930800274,0.119072905211067
"EPHA5-AS1",0.333750389663713,-1.93861922496395,4.04148650728414,-0.479679746912405,0.631455131312226,NA
"LOC105377258",0,NA,NA,NA,NA,NA
"LOC105377259",0,NA,NA,NA,NA,NA
"LOC105377260",0,NA,NA,NA,NA,NA
"LOC105377261",9.15471669335973,0.410754527023529,0.947076456042172,0.433707885359193,0.664500579762685,0.8199172379586
"MIR1269A",0,NA,NA,NA,NA,NA
"LOC105377262",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"LOC101927237",0.352993991497724,-2.00891116635511,4.03518207721844,-0.49784895152486,0.618590510248476,NA
"RNU1-63P",0,NA,NA,NA,NA,NA
"CENPC",305.525069247376,-0.189373490265462,0.207827993978054,-0.911202993594113,0.36218842702175,0.579408703618528
"STAP1",1.08527434057995,-0.940684325069909,3.09175259968802,-0.304256014910388,0.760932852572181,NA
"UBA6",1506.63881610475,-0.456172802816879,0.171477607057206,-2.66024707625351,0.00780833479718128,0.0467377483786554
"LOC107986207",0.166181382408147,0.839865322524194,4.0804728567969,0.205825489348672,0.836927229851064,NA
"UBA6-AS1",109.747384194811,-0.615066517190784,0.33305974483344,-1.84671527175514,0.0647884171588026,0.195815445931868
"ST3GAL1P1",4.77295069788909,-1.20267705137872,1.39888198570473,-0.859741610563978,0.389931492015527,NA
"GNRHR",1.76316324564394,1.35097324914108,2.58320954206441,0.522982447665252,0.600986467893203,NA
"LOC102724780",0,NA,NA,NA,NA,NA
"TMPRSS11D",0.176496995748862,-1.08368802911829,4.0804728567969,-0.265579031438276,0.790563436306347,NA
"TMPRSS11A",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"TMPRSS11GP",0.176496995748862,-1.08368802911829,4.0804728567969,-0.265579031438276,0.790563436306347,NA
"GCOM2",1.76716094473251,-1.96237308524685,2.17628088225898,-0.90170947199146,0.36721122003476,NA
"TMPRSS11F",0,NA,NA,NA,NA,NA
"LOC550113",0,NA,NA,NA,NA,NA
"SYT14P1",0,NA,NA,NA,NA,NA
"FTLP10",0,NA,NA,NA,NA,NA
"TMPRSS11BNL",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"TMPRSS11B",0,NA,NA,NA,NA,NA
"APOOP4",0.49923795964815,0.835769845366937,4.03365810686367,0.207198979989105,0.835854463880037,NA
"YTHDC1",13.3270518718271,0.79713898689249,0.786640501413044,1.01334597628852,0.310894934118741,0.525035861698218
"MT2P1",0,NA,NA,NA,NA,NA
"TMPRSS11E",0.352993991497724,-2.00891116635511,4.03518207721844,-0.49784895152486,0.618590510248476,NA
"UGT2B29P",0,NA,NA,NA,NA,NA
"UGT2B17",7.01220640181663,-3.28655024236655,1.33451428206177,-2.46273141212768,0.0137883162235098,NA
"LOC100422402",0,NA,NA,NA,NA,NA
"LOC100132651",0,NA,NA,NA,NA,NA
"LOC728807",0,NA,NA,NA,NA,NA
"UGT2B15",4.8235457885755,-0.0143431190897445,1.20280732820844,-0.0119247021142683,0.990485689778193,NA
"LOC728811",0,NA,NA,NA,NA,NA
"LOC100422026",0.352993991497724,-2.00891116635511,4.03518207721844,-0.49784895152486,0.618590510248476,NA
"UGT2B10",0,NA,NA,NA,NA,NA
"LOC101930041",0,NA,NA,NA,NA,NA
"LOC100174950",0,NA,NA,NA,NA,NA
"LOC101927264",0,NA,NA,NA,NA,NA
"UGT2A3",5.00658415231201,-0.862815879313641,1.47281876318465,-0.585826240730386,0.55799228790172,NA
"LOC642381",0,NA,NA,NA,NA,NA
"UGT2B27P",0,NA,NA,NA,NA,NA
"UGT2B26P",5.30880954946262,1.47369853237899,1.33751046204965,1.10182205985936,0.270539037958732,NA
"LOC105377265",5.04855333059648,0.362005552685413,1.20232024092907,0.301089127806482,0.763346531342369,NA
"UGT2B7",309.723705513164,-0.531067575838208,0.199992944331473,-2.6554315584154,0.00792070046602918,0.04716545831738
"LOC100127903",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"LOC101060162",0,NA,NA,NA,NA,NA
"LOC642474",0,NA,NA,NA,NA,NA
"LOC105377267",0,NA,NA,NA,NA,NA
"UGT2B11",1.26536927635111,1.40656281726871,2.66185643692101,0.528414229166953,0.597211863610582,NA
"LOC100533845",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"UGT2B28",0,NA,NA,NA,NA,NA
"LOC100422022",0,NA,NA,NA,NA,NA
"LOC642496",0,NA,NA,NA,NA,NA
"UGT2B25P",0,NA,NA,NA,NA,NA
"UGT2B24P",0.174068107244423,-1.08368802911829,4.0804728567969,-0.265579031438275,0.790563436306347,NA
"UGT2B4",1.75039662646199,-4.3215181457523,2.54613078536439,-1.69728836028108,0.0896421567471438,NA
"UGT2A2",0,NA,NA,NA,NA,NA
"UGT2A1",0.522204321733268,-2.5769766165666,3.99383982645317,-0.645237848422966,0.518773062395093,NA
"SULT1B1",44.8291340670779,-1.38867528882151,0.474412122583657,-2.92714967159515,0.00342084211503477,0.0261323045974215
"SULT1E1",31.7532557654166,-1.1219417095455,0.519231513401696,-2.16077352893164,0.0307128378256833,0.119254925733508
"CSN1S1",0,NA,NA,NA,NA,NA
"CSN2",0,NA,NA,NA,NA,NA
"LOC105377269",0,NA,NA,NA,NA,NA
"STATH",0,NA,NA,NA,NA,NA
"HTN3",0,NA,NA,NA,NA,NA
"HTN1",0,NA,NA,NA,NA,NA
"CSN1S2AP",0,NA,NA,NA,NA,NA
"CSN1S2BP",0,NA,NA,NA,NA,NA
"PRR27",0,NA,NA,NA,NA,NA
"LOC105377270",0,NA,NA,NA,NA,NA
"ODAM",8.37007524989345,0.23638585459353,0.969907895753687,0.24371989920738,0.807447760677755,NA
"FDCSP",0,NA,NA,NA,NA,NA
"CSN3",0,NA,NA,NA,NA,NA
"CABS1",0,NA,NA,NA,NA,NA
"SMR3A",0,NA,NA,NA,NA,NA
"SMR3B",0,NA,NA,NA,NA,NA
"OPRPN",0,NA,NA,NA,NA,NA
"MUC7",0,NA,NA,NA,NA,NA
"AMTN",0,NA,NA,NA,NA,NA
"AMBN",0.166181382408147,0.839865322524194,4.0804728567969,0.205825489348672,0.836927229851064,NA
"ENAM",0.667500779327426,-2.93569317339815,3.97483528051838,-0.738569768610711,0.460168287194281,NA
"JCHAIN",11.8830000750322,6.96494045605741,3.91035786663716,1.78115167296622,0.0748876761192316,0.215898867656501
"LOC101927297",0,NA,NA,NA,NA,NA
"UTP3",1199.87749046619,0.467840417662356,0.160038031865903,2.92330774258934,0.00346334031262224,0.026341591406553
"RUFY3",506.146950122141,0.025545944792501,0.183908282627033,0.138905896067271,0.889524511751915,0.949992402888535
"GRSF1",4025.63230631462,0.27926259456614,0.130390434598024,2.1417414201208,0.032214295665603,0.123170373325525
"RNU6-891P",0,NA,NA,NA,NA,NA
"MOB1B",739.723355977803,-0.392513175826039,0.170039412070953,-2.30836587262636,0.0209787954672352,0.0916171871978208
"DCK",1396.77788844664,-0.597529622063098,0.182668391758052,-3.27111667383889,0.0010712370490587,0.0116009399503553
"SLC4A4",430.205418914867,-0.504705828345061,0.230148365673395,-2.19295855900751,0.0283103649882187,0.112448081456973
"LOC107986208",0,NA,NA,NA,NA,NA
"LDHAL6EP",0.667500779327426,-2.93569317339815,3.97483528051838,-0.738569768610711,0.460168287194281,NA
"LOC107986285",14.3148193514074,0.58332543764469,0.796562388474582,0.732303515813444,0.463983333890486,0.674508458617906
"LOC105377271",11.5790788720173,0.29884152918305,0.92338139112679,0.323638240985535,0.74621193270776,0.869893789175073
"GC",1.24959582667856,3.71665203938848,2.88075229685443,1.29016717037657,0.196992622051709,NA
"NPFFR2",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"ADAMTS3",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"HNRNPA1P67",0,NA,NA,NA,NA,NA
"LOC105377273",0,NA,NA,NA,NA,NA
"LOC107986286",0,NA,NA,NA,NA,NA
"RNU6ATAC5P",0,NA,NA,NA,NA,NA
"COX18",507.349503004992,-0.221838820746849,0.182538919773225,-1.21529600932474,0.224253213418064,0.428657972543036
"LOC112268467",3.0602295399488,0.591701940595559,1.73773782158737,0.340501273117861,0.733479064196572,NA
"ANKRD17",3745.70980251874,0.129642041497238,0.21200663817181,0.61149991630062,0.540868673745485,0.735287045995223
"HMGA1P2",7.04565861340168,1.84568161926623,1.12201405554282,1.64497192361223,0.0999756011701819,NA
"LOC102724832",1.0042530241075,2.19334185839322,2.90710302861655,0.754476823422732,0.450562956991723,NA
"ALB",1155.40288885293,-0.397762288514382,0.155506889056149,-2.55784352017203,0.010532347409887,0.0576969382234601
"AFP",7088.21251051297,0.00418639357538819,0.124392756246402,0.033654641168137,0.97315254956799,0.988720879401101
"AFM",4.92148142348441,-0.546842917184923,1.23138471623114,-0.444087789930209,0.65697911387323,NA
"LINC02499",0,NA,NA,NA,NA,NA
"LOC107986287",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"RASSF6",448.675596217601,0.0174343259928267,0.197261408070931,0.0883818389178168,0.92957319524825,0.968804595498799
"LOC105377272",0,NA,NA,NA,NA,NA
"CXCL8",38.2268812004514,0.384222898244622,0.442458421985043,0.868381929585263,0.385185283966471,0.601558511627537
"CXCL6",0,NA,NA,NA,NA,NA
"PPBPP1",0,NA,NA,NA,NA,NA
"PF4V1",0,NA,NA,NA,NA,NA
"CXCL1",89.5583149577898,2.73665298742908,0.375851771375452,7.28120284604256,3.30856753978644e-13,1.257916316749e-09
"HNRNPA1P55",0,NA,NA,NA,NA,NA
"PF4",5.08451789265931,0.343520651263218,1.1652527879453,0.294803543760621,0.768143959157664,NA
"PPBP",315.75995709643,-0.175257352111379,0.229445209925063,-0.763830947565295,0.444967991788056,0.657580384630189
"CXCL5",4.01495234322181,2.24914034724312,1.57910766632088,1.42431095435268,0.154356477856468,NA
"RN7SL218P",0,NA,NA,NA,NA,NA
"CXCL3",160.384108669503,0.87008712115623,0.24554346607454,3.54351567592557,0.000394829837283873,0.00576774814932816
"LOC105377275",7.29843258179,0.181856556339276,1.06715696617906,0.170412190617478,0.864685985639366,NA
"PPBPP2",1.25711686239344,3.7103235869019,2.87285890649898,1.29150915783174,0.196527181637804,NA
"CXCL2",163.285936397198,1.67509357545809,0.262228543785101,6.38791472232269,1.68163066458797e-10,2.10035670007037e-07
"LOC105377277",0,NA,NA,NA,NA,NA
"MTHFD2L",210.806568795226,0.000708165639220772,0.218736996086481,0.00323752109561196,0.997416836415128,0.998682847497491
"LOC105377276",40.8602545576762,0.889891425310885,0.529646925105049,1.68015971231096,0.0929262455439819,0.24853293508444
"EPGN",9.04692488733225,0.726606776296989,1.05128789990156,0.691158698169194,0.489465815946864,0.69609200582708
"EREG",5845.59612260361,-0.293720276493027,0.128365314254844,-2.2881592133986,0.0221282509654934,0.0950192009352377
"AREG",18326.6022163074,0.57802907546243,0.385404818099231,1.49979722182301,0.133666937210489,0.311716205836441
"LOC107986229",8.68361049705617,-0.0109787343573162,0.954495763484326,-0.0115021300013308,0.990822830411088,0.995145361466281
"BTC",13.2892367074341,-0.687858855158765,0.782368087705982,-0.879201064010252,0.379292267638881,0.595270419620057
"LOC105377278",0,NA,NA,NA,NA,NA
"LOC105377282",0,NA,NA,NA,NA,NA
"LOC105377280",0.505015064459349,2.43443610737401,3.98892167242343,0.61029930073683,0.541663560071226,NA
"HSPE1P23",0,NA,NA,NA,NA,NA
"PARM1",675.040696971286,-0.320286589656298,0.167152745603999,-1.91613119185663,0.055348398911905,0.175903690180584
"PARM1-AS1",1.03652191863026,-2.35214811301784,3.1682204879735,-0.74241932401692,0.457833315089165,NA
"LOC107986289",0.126253766114837,0.839865322524194,4.0804728567969,0.205825489348672,0.836927229851064,NA
"LINC02562",49.2792725408675,0.0699856198708229,0.471426949287597,0.148454855999604,0.881983810799269,0.946525372781
"LOC100506253",2.59898321015854,-0.112620318174447,1.86697153387171,-0.0603224613397804,0.95189881295614,NA
"LINC02483",0,NA,NA,NA,NA,NA
"LOC107986230",0,NA,NA,NA,NA,NA
"RCHY1",908.87052698014,-0.151898544885486,0.188573066984742,-0.805515587747091,0.420522214929443,0.635810244866588
"THAP6",344.704521968074,-0.157049822098591,0.207075439293252,-0.758418393965997,0.448200549702376,0.659949881023599
"ODAPH",8.69982549945252,2.00849953524099,0.974980345437808,2.06004105071379,0.0393946165713478,0.139949398713288
"CDKL2",19.1116972735922,-0.412223273889001,0.655963416094791,-0.628424183078882,0.529726099106866,0.72666435780832
"G3BP2",6641.29249055745,-0.650910048739733,0.178043377807841,-3.65590709833785,0.000256274159050881,0.00423488103181323
"USO1",2024.55746703499,-0.331268772265727,0.145856430807674,-2.27119757717462,0.0231350200372815,0.097647896456991
"LOC105377284",0,NA,NA,NA,NA,NA
"PPEF2",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"LOC105377285",0,NA,NA,NA,NA,NA
"NAAA",285.443747767657,0.12335722784155,0.211864952997205,0.582244614300023,0.560401926102985,0.749670123922844
"SDAD1",1866.17149863612,0.0817026442432875,0.15976750839519,0.511384605443012,0.609081772434226,0.784675743961164
"SDAD1-AS1",0.379286357584501,1.96488902270683,4.01999297647105,0.488779217826322,0.624998012713105,NA
"CXCL9",17.721277305918,-0.933015644135718,0.741657989064844,-1.25801334023538,0.208386931768449,0.409559839148376
"ART3",0,NA,NA,NA,NA,NA
"CXCL10",2.43477524844971,0.3973308682543,2.11009237844132,0.188300224347428,0.85064130949659,NA
"CXCL11",0.9200083115571,-1.31985203508484,3.2885288508105,-0.40135029825253,0.688162236566856,NA
"NUP54",2363.16232881873,-0.128449476671144,0.1363608562998,-0.941982033236408,0.346201838578567,0.562971890462977
"SCARB2",4521.19655770101,-0.645819023828376,0.148868847030812,-4.33817441801445,1.43671120259502e-05,0.000593408358813243
"FAM47E",33.1065221259511,0.978984539305552,0.61043678273011,1.60374434667445,0.108770416452598,0.273338859062989
"LOC105377286",11.4811613413131,1.11812734899144,0.820318037729316,1.36304128102129,0.172869500864474,0.36636992066696
"FAM47E-STBD1",0,NA,NA,NA,NA,NA
"STBD1",78.1038314788917,-0.502313472066596,0.369819273917751,-1.35826742274745,0.174378843421833,0.368318785964831
"CCDC158",2.66621880567167,3.74897086699217,1.94510840408637,1.92738402606054,0.053931788861715,NA
"SNX5P1",0.379286357584501,1.96488902270683,4.01999297647105,0.488779217826322,0.624998012713105,NA
"RPL36AP18",0,NA,NA,NA,NA,NA
"SHROOM3",1683.89603998898,-0.0456355451488066,0.158414863903639,-0.288076156645035,0.773288443568512,0.885818342418592
"RNU6-145P",0,NA,NA,NA,NA,NA
"MIR4450",0,NA,NA,NA,NA,NA
"MIR548AH",0,NA,NA,NA,NA,NA
"LOC105377290",29.1451231250267,1.45992414967154,0.592733675652355,2.46303560880823,0.0137766232799946,0.06938787800256
"SUMO2P11",3.5836562161075,5.2292404613578,2.09408276287114,2.49715080706177,0.0125195701142849,NA
"SHROOM3-AS1",4.99821599571756,3.74581015572194,1.62887972187413,2.29962354213124,0.0214695571514283,NA
"SOWAHB",406.88683788002,0.0578306767444655,0.218359304947741,0.264841824617027,0.79113131556277,0.896213378500265
"LOC107986291",24.3162248427682,-0.873538717082622,0.566560029096737,-1.54182905997675,0.123115138346613,0.295582931407061
"LOC105377294",20.4078212935905,-0.201437100459126,0.688343893418154,-0.292640208455743,0.769797176596806,0.884564805837783
"SEPTIN11",4541.69658438799,-0.117301868387092,0.197174287734834,-0.594914629765737,0.551900537586482,0.743607088937989
